Replicate,varied_value_name,pair,moa_i,moa_j,ES_ij,NES_ij,p_ij,FDR_ij,sig_ij,score_ij,ES_ji,NES_ji,p_ji,FDR_ji,sig_ji,score_ji,N_sig,score_avg,score_sd,NES_avg,NES_sd,Fisher_p,self,percent_overlap,qc1_pass,qc_pass,varied_value1,varied_value2
20,values_added_-0.1_-0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.85185,2.22,0,0,TRUE,6.669689868,0.92593,2.45,0,0,TRUE,7.360693773,2,7.015191821,0.488613547,2.335,0.16263456,1.45E-05,FALSE,0,TRUE,TRUE,-0.1,-0.05
20,values_added_-0.1_0,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.28976,0.738,0.774,0.776,FALSE,0.08128205,0.25266,0.702,0.823,0.824,FALSE,0.059019097,0,0.070150574,0.015742285,0.72,0.025455844,0.924278744,FALSE,0,FALSE,FALSE,-0.1,0
20,values_added_-0.1_0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-1,-2.58,0,0,TRUE,-7.751261198,-1,-2.65,0,0,TRUE,-7.961566734,2,-7.856413966,0.148708471,-2.615,0.049497475,1.45E-05,FALSE,0,TRUE,TRUE,-0.1,0.05
20,values_added_-0.1_0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.94444,-2.46,0,0,TRUE,-7.390737421,-0.98148,-2.64,0,0,TRUE,-7.931523086,2,-7.661130254,0.382393211,-2.55,0.127279221,1.45E-05,FALSE,0,TRUE,TRUE,-0.1,0.1
20,values_added_-0.1_0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.94444,-2.56,0,0,TRUE,-7.691173902,-0.94444,-2.47,0,0,TRUE,-7.420781069,2,-7.555977486,0.191196605,-2.515,0.06363961,1.45E-05,FALSE,0,TRUE,TRUE,-0.1,0.15
20,values_added_-0.1_0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.88889,-2.43,0,0.00238,TRUE,-6.374917994,-0.92593,-2.53,0,0,TRUE,-7.601042958,2,-6.987980476,0.867001276,-2.48,0.070710678,1.45E-05,FALSE,0,TRUE,TRUE,-0.1,0.2
20,values_added_-0.05_-0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.85185,2.28,0,0,TRUE,6.849951756,0.88889,2.29,0,0,TRUE,6.879995404,2,6.86497358,0.021244067,2.285,0.007071068,1.45E-05,FALSE,0,TRUE,TRUE,-0.05,-0.2
20,values_added_-0.05_-0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.87037,2.29,0,0,TRUE,6.879995404,0.96296,2.46,0,0,TRUE,7.390737421,2,7.135366413,0.361149144,2.375,0.120208153,1.45E-05,FALSE,0,TRUE,TRUE,-0.05,-0.15
20,values_added_-0.05_-0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.94444,2.49,0,0,TRUE,7.480868365,0.83333,2.04,0.00156,0.000629,TRUE,6.530752683,2,7.005810524,0.671833242,2.265,0.318198052,2.22E-05,FALSE,0,TRUE,TRUE,-0.05,-0.1
20,values_added_-0.05_-0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.81481,2.08,0.00154,0.00273,TRUE,5.332781694,0.92593,2.39,0,0,TRUE,7.180431885,2,6.25660679,1.306485979,2.235,0.219203102,2.19E-05,FALSE,0,TRUE,TRUE,-0.05,-0.05
20,values_added_-0.05_0,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.53061,-1.43,0.0989,0.739,FALSE,-0.187838453,-0.5,-1.38,0.136,0.244,FALSE,-0.84540204,0,-0.516620246,0.464967671,-1.405,0.035355339,0.071404763,FALSE,0,TRUE,FALSE,-0.05,0
20,values_added_-0.05_0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.98148,-2.61,0,0,TRUE,-7.841392142,-1,-2.62,0,0,TRUE,-7.87143579,2,-7.856413966,0.021244067,-2.615,0.007071068,1.45E-05,FALSE,0,TRUE,TRUE,-0.05,0.05
20,values_added_-0.05_0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-1,-2.69,0,0,TRUE,-8.081741327,-1,-2.67,0,0,TRUE,-8.02165403,2,-8.051697678,0.042488135,-2.68,0.014142136,1.45E-05,FALSE,0,TRUE,TRUE,-0.05,0.1
20,values_added_-0.05_0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-1,-2.61,0,0,TRUE,-7.841392142,-1,-2.76,0,0,TRUE,-8.292046863,2,-8.066719503,0.318661009,-2.685,0.106066017,1.45E-05,FALSE,0,TRUE,TRUE,-0.05,0.15
20,values_added_-0.05_0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-1,-2.61,0,0,TRUE,-7.841392142,-0.94444,-2.58,0,0,TRUE,-7.751261198,2,-7.79632667,0.063732202,-2.595,0.021213203,1.45E-05,FALSE,0,TRUE,TRUE,-0.05,0.2
20,values_added_0_-0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.5917,-1.58,0.0511,0.152,FALSE,-1.292687131,-0.40118,-1.12,0.304,0.757,FALSE,-0.135412615,0,-0.714049873,0.818316658,-1.35,0.325269119,0.08023049,FALSE,0,TRUE,FALSE,0,-0.2
20,values_added_0_-0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.38889,-1.05,0.4,0.651,FALSE,-0.195739962,-0.40741,-1.1,0.368,1,FALSE,0,0,-0.097869981,0.138409054,-1.075,0.035355339,0.429229764,FALSE,0,FALSE,FALSE,0,-0.15
20,values_added_0_-0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.46296,-1.25,0.215,1,FALSE,0,-0.23699,-0.645,0.92,0.891,FALSE,-0.032328881,0,-0.01616444,0.022859971,-0.9475,0.427799603,0.518334674,FALSE,0,FALSE,FALSE,0,-0.1
20,values_added_0_-0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.31099,-0.825,0.642,0.801,FALSE,-0.079503174,-0.24244,-0.671,0.855,0.865,FALSE,-0.042262192,0,-0.060882683,0.026333351,-0.748,0.108894444,0.878157627,FALSE,0,FALSE,FALSE,0,-0.05
20,values_added_0_0,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.4642,1.22,0.222,1,FALSE,0,0.39326,1.06,0.363,0.632,FALSE,0.211239897,0,0.105619949,0.149369164,1.14,0.113137085,0.283536228,FALSE,0,FALSE,FALSE,0,0
20,values_added_0_0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.35005,0.951,0.523,0.863,FALSE,0.060853733,0.27826,0.716,0.793,1,FALSE,0,0,0.030426867,0.043030087,0.8335,0.166170094,0.779753229,FALSE,0,TRUE,FALSE,0,0.05
20,values_added_0_0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.59357,-1.64,0.0413,0.105,TRUE,-1.60524955,-0.36545,-0.999,0.457,1,FALSE,0,1,-0.802624775,1.135082842,-1.3195,0.453255447,0.09380361,FALSE,0,FALSE,FALSE,0,0.1
20,values_added_0_0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.20956,0.579,0.946,0.953,FALSE,0.012105211,0.47016,1.24,0.215,0.416,FALSE,0.47232427,0,0.24221474,0.325424018,0.9095,0.467397582,0.527315008,FALSE,0,TRUE,FALSE,0,0.15
20,values_added_0_0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.53704,1.5,0.0755,0.451,FALSE,0.518735187,0.37037,0.991,0.458,1,FALSE,0,0,0.259367594,0.366801168,1.2455,0.359917352,0.150920347,FALSE,0,FALSE,FALSE,0,0.2
20,values_added_0.05_-0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.96296,-2.6,0,0,TRUE,-7.811348494,-0.92593,-2.5,0,0.00074,TRUE,-7.826920701,2,-7.819134597,0.011011213,-2.55,0.070710678,1.45E-05,FALSE,0,TRUE,TRUE,0.05,-0.2
20,values_added_0.05_-0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.98148,-2.56,0,0,TRUE,-7.691173902,-0.87037,-2.22,0,0,TRUE,-6.669689868,2,-7.180431885,0.722298287,-2.39,0.240416306,1.45E-05,FALSE,0,TRUE,TRUE,0.05,-0.15
20,values_added_0.05_-0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-1,-2.68,0,0,TRUE,-8.051697678,-1,-2.49,0,0,TRUE,-7.480868365,2,-7.766283022,0.403637278,-2.585,0.134350288,1.45E-05,FALSE,0,TRUE,TRUE,0.05,-0.1
20,values_added_0.05_-0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.88889,-2.36,0,0,TRUE,-7.090300941,-0.88889,-2.34,0,0,TRUE,-7.030213645,2,-7.060257293,0.042488135,-2.35,0.014142136,1.45E-05,FALSE,0,TRUE,TRUE,0.05,-0.05
20,values_added_0.05_0,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.38441,-1.04,0.409,0.804,FALSE,-0.098533709,-0.33333,-0.895,0.58,0.708,FALSE,-0.134220234,0,-0.116376972,0.025234184,-0.9675,0.102530483,0.578524379,FALSE,0,FALSE,FALSE,0.05,0
20,values_added_0.05_0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.7963,2.12,0,0.000259,TRUE,7.6038045,0.7963,2.04,0.00163,0.000996,TRUE,6.12355095,2,6.863677725,1.046697323,2.08,0.056568542,2.31E-05,FALSE,0,TRUE,TRUE,0.05,0.05
20,values_added_0.05_0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.92593,2.41,0,0,TRUE,7.240519181,0.96296,2.47,0,0,TRUE,7.420781069,2,7.330650125,0.127464404,2.44,0.042426407,1.45E-05,FALSE,0,FALSE,FALSE,0.05,0.1
20,values_added_0.05_0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.88889,2.41,0,0,TRUE,7.240519181,0.98148,2.59,0,0,TRUE,7.781304846,2,7.510912014,0.382393211,2.5,0.127279221,1.45E-05,FALSE,0,TRUE,TRUE,0.05,0.15
20,values_added_0.05_0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.92593,2.49,0,0,TRUE,7.480868365,0.94444,2.43,0,0,TRUE,7.300606477,2,7.390737421,0.127464404,2.46,0.042426407,1.45E-05,FALSE,0,TRUE,TRUE,0.05,0.2
20,values_added_0.1_-0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.88889,-2.34,0,0.00101,TRUE,-7.009887985,-0.87037,-2.39,0,0.000996,TRUE,-7.174160181,2,-7.092024083,0.116157984,-2.365,0.035355339,1.45E-05,FALSE,0,TRUE,TRUE,0.1,-0.2
20,values_added_0.1_-0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.96296,-2.61,0,0,TRUE,-7.841392142,-0.98148,-2.73,0,0,TRUE,-8.201915919,2,-8.02165403,0.254928807,-2.67,0.084852814,1.45E-05,FALSE,0,TRUE,TRUE,0.1,-0.15
20,values_added_0.1_-0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-1,-2.59,0,0,TRUE,-7.781304846,-1,-2.8,0,0,TRUE,-8.412221455,2,-8.096763151,0.446125413,-2.695,0.148492424,1.45E-05,FALSE,0,TRUE,TRUE,0.1,-0.1
20,values_added_0.1_-0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-1,-2.61,0,0,TRUE,-7.841392142,-1,-2.53,0,0,TRUE,-7.601042958,2,-7.72121755,0.169952538,-2.57,0.056568542,1.45E-05,FALSE,0,TRUE,TRUE,0.1,-0.05
20,values_added_0.1_0,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.2037,0.554,0.969,0.964,FALSE,0.008821323,-0.48148,-1.29,0.187,0.263,FALSE,-0.748257084,0,-0.369717881,0.535335276,-0.368,1.303904905,0.490722608,FALSE,0,TRUE,FALSE,0.1,0
20,values_added_0.1_0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.81481,2,0,0.00155,TRUE,5.619336604,0.92593,2.47,0,0,TRUE,7.420781069,2,6.520058837,1.273813598,2.235,0.332340187,1.45E-05,FALSE,0,TRUE,TRUE,0.1,0.05
20,values_added_0.1_0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.85185,2.19,0,0.00103,TRUE,6.541886478,0.87037,2.25,0,0.00209,TRUE,6.029670856,2,6.285778667,0.362191139,2.22,0.042426407,1.45E-05,FALSE,0,TRUE,TRUE,0.1,0.1
20,values_added_0.1_0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.81481,2.17,0,0.000715,TRUE,6.826155889,0.92593,2.44,0,0,TRUE,7.330650125,2,7.078403007,0.356731295,2.305,0.190918831,1.45E-05,FALSE,0,TRUE,TRUE,0.1,0.15
20,values_added_0.1_0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.7037,1.86,0.00534,0.0216,TRUE,3.097916023,0.7963,2.08,0.00177,0.00174,TRUE,5.739657564,2,4.418786793,1.867993358,1.97,0.155563492,0.000118803,FALSE,0,TRUE,TRUE,0.1,0.2
20,values_added_0.15_-0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.81481,-2.14,0,0.00368,TRUE,-5.209085668,-0.94444,-2.67,0,0,TRUE,-8.02165403,2,-6.615369849,1.988786162,-2.405,0.374766594,1.45E-05,FALSE,0,TRUE,TRUE,0.15,-0.2
20,values_added_0.15_-0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.88889,-2.32,0,0,TRUE,-6.970126349,-0.92593,-2.48,0,0,TRUE,-7.450824717,2,-7.210475533,0.339905076,-2.4,0.113137085,1.45E-05,FALSE,0,TRUE,TRUE,0.15,-0.15
20,values_added_0.15_-0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.96296,-2.63,0,0,TRUE,-7.901479438,-0.94444,-2.45,0,0,TRUE,-7.360693773,2,-7.631086606,0.382393211,-2.54,0.127279221,1.45E-05,FALSE,0,TRUE,TRUE,0.15,-0.1
20,values_added_0.15_-0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.96296,-2.51,0,0,TRUE,-7.540955662,-1,-2.75,0,0,TRUE,-8.262003215,2,-7.901479438,0.509857614,-2.63,0.169705627,1.45E-05,FALSE,0,TRUE,TRUE,0.15,-0.05
20,values_added_0.15_0,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.31481,-0.822,0.679,0.814,FALSE,-0.073466739,-0.22222,-0.588,0.937,0.944,FALSE,-0.014716467,0,-0.044091603,0.041542716,-0.705,0.165462987,0.923926952,FALSE,0,FALSE,FALSE,0.15,0
20,values_added_0.15_0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.75926,1.96,0,0.00549,TRUE,4.430438205,0.87037,2.3,0,0,TRUE,6.910039052,2,5.670238629,1.753342574,2.13,0.240416306,1.45E-05,FALSE,0,TRUE,TRUE,0.15,0.05
20,values_added_0.15_0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.87037,2.35,0,0,TRUE,7.060257293,0.85185,2.29,0,0,TRUE,6.879995404,2,6.970126349,0.127464404,2.32,0.042426407,1.45E-05,FALSE,0,TRUE,TRUE,0.15,0.1
20,values_added_0.15_0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.85185,2.3,0,0.00091,TRUE,6.994204798,0.74074,2.02,0,0.00798,TRUE,4.237954159,2,5.616079479,1.948963517,2.16,0.197989899,1.45E-05,FALSE,0,TRUE,TRUE,0.15,0.15
20,values_added_0.15_0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.75926,2.03,0.00189,0.00324,TRUE,5.053593629,0.77778,2.1,0,0.013,TRUE,3.96071896,2,4.507156295,0.77277909,2.065,0.049497475,2.65E-05,FALSE,0,TRUE,TRUE,0.15,0.2
20,values_added_0.2_-0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.92593,-2.54,0,0,TRUE,-7.631086606,-0.88889,-2.41,0,0,TRUE,-7.240519181,2,-7.435802893,0.276172875,-2.475,0.091923882,1.45E-05,FALSE,0,TRUE,TRUE,0.2,-0.2
20,values_added_0.2_-0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.83333,-2.29,0,0,TRUE,-6.879995404,-0.85185,-2.29,0,0.000829,TRUE,-7.056510125,2,-6.968252765,0.124814756,-2.29,0,1.45E-05,FALSE,0,TRUE,TRUE,0.2,-0.15
20,values_added_0.2_-0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.85185,-2.29,0,0.000956,TRUE,-6.914751427,-0.94444,-2.58,0,0,TRUE,-7.751261198,2,-7.333006312,0.591501732,-2.435,0.205060967,1.45E-05,FALSE,0,TRUE,TRUE,0.2,-0.1
20,values_added_0.2_-0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.92593,-2.46,0,0.00101,TRUE,-7.36936942,-1,-2.67,0,0,TRUE,-8.02165403,2,-7.695511725,0.461234871,-2.565,0.148492424,1.45E-05,FALSE,0,TRUE,TRUE,0.2,-0.05
20,values_added_0.2_0,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.53702,-1.48,0.0692,0.505,FALSE,-0.43912876,-0.92593,-2.39,0,0,TRUE,-7.180431885,1,-3.809780323,4.766821153,-1.935,0.643467171,0.000725401,FALSE,0,TRUE,FALSE,0.2,0
20,values_added_0.2_0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.94444,2.56,0,0,TRUE,7.691173902,0.81481,2.14,0,0.000432,TRUE,7.200064782,2,7.445619342,0.347266589,2.35,0.296984848,1.45E-05,FALSE,0,TRUE,TRUE,0.2,0.05
20,values_added_0.2_0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.98148,2.66,0,0,TRUE,7.991610382,0.83333,2.28,0,0.000284,TRUE,8.086434185,2,8.039022284,0.067050554,2.47,0.268700577,1.45E-05,FALSE,0,TRUE,TRUE,0.2,0.1
20,values_added_0.2_0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.75926,2.07,0.00186,0.00342,TRUE,5.10456596,0.7963,2.16,0,0.00234,TRUE,5.682493748,2,5.393529854,0.408656658,2.115,0.06363961,2.62E-05,FALSE,0,TRUE,TRUE,0.2,0.15
20,values_added_0.2_0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.81481,2.22,0,0.00107,TRUE,6.594768014,0.77778,2.04,0,0.00344,TRUE,5.025420777,2,5.810094395,1.109696073,2.13,0.127279221,1.45E-05,FALSE,0,TRUE,TRUE,0.2,0.2
21,values_added_-0.2_-0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.88889,2.36,0,0,TRUE,7.090300941,0.75926,2.14,0,0.00294,TRUE,5.417736713,2,6.254018827,1.182681507,2.25,0.155563492,1.45E-05,FALSE,0,TRUE,TRUE,-0.2,-0.2
21,values_added_-0.2_-0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.77778,2.13,0.00201,0.00396,TRUE,5.116909254,0.72222,1.99,0,0.00666,TRUE,4.331286284,2,4.724097769,0.55551933,2.06,0.098994949,2.81E-05,FALSE,0,TRUE,TRUE,-0.2,-0.15
21,values_added_-0.2_-0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.96296,2.63,0,0,TRUE,7.901479438,0.83333,2.25,0.00189,0.000568,TRUE,7.302716245,2,7.602097841,0.423389514,2.44,0.268700577,2.65E-05,FALSE,0,TRUE,TRUE,-0.2,-0.1
21,values_added_-0.2_-0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.98148,2.65,0,0,TRUE,7.961566734,0.87037,2.32,0,0.000745,TRUE,7.256597447,2,7.609082091,0.498488563,2.485,0.233345238,1.45E-05,FALSE,0,TRUE,TRUE,-0.2,-0.05
21,values_added_-0.2_0,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.35217,-0.955,0.498,0.489,FALSE,-0.29671004,-0.66614,-1.76,0.0175,0.0531,TRUE,-2.243833643,1,-1.270271841,1.376824304,-1.3575,0.569220959,0.050047714,FALSE,0,FALSE,FALSE,-0.2,0
21,values_added_-0.2_0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-1,-2.72,0,0,TRUE,-8.171872271,-0.98148,-2.52,0,0,TRUE,-7.57099931,2,-7.87143579,0.424881345,-2.62,0.141421356,1.45E-05,FALSE,0,TRUE,TRUE,-0.2,0.05
21,values_added_-0.2_0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.94444,-2.6,0,0,TRUE,-7.811348494,-0.92593,-2.48,0,0,TRUE,-7.450824717,2,-7.631086606,0.254928807,-2.54,0.084852814,1.45E-05,FALSE,0,TRUE,TRUE,-0.2,0.1
21,values_added_-0.2_0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.94444,-2.6,0,0,TRUE,-7.811348494,-0.83333,-2.2,0,0.00192,TRUE,-5.976737297,2,-6.894042895,1.297266018,-2.4,0.282842712,1.45E-05,FALSE,0,TRUE,TRUE,-0.2,0.15
21,values_added_-0.2_0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.85185,-2.35,0,0,TRUE,-7.060257293,-0.77778,-2.09,0,0.00648,TRUE,-4.573808238,2,-5.817032765,1.758184988,-2.22,0.183847763,1.45E-05,FALSE,0,TRUE,TRUE,-0.2,0.2
21,values_added_-0.15_-0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.77778,2.11,0.00197,0.00388,TRUE,5.087565059,0.88889,2.35,0,0,TRUE,7.060257293,2,6.073911176,1.394904056,2.23,0.169705627,2.76E-05,FALSE,0,TRUE,TRUE,-0.15,-0.2
21,values_added_-0.15_-0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.74074,2,0.00178,0.0143,TRUE,3.689327925,0.75926,2.08,0.00184,0.00287,TRUE,5.287605655,2,4.48846679,1.130153021,2.04,0.056568542,4.46E-05,FALSE,0,TRUE,TRUE,-0.15,-0.15
21,values_added_-0.15_-0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.87037,2.3,0,0.000275,TRUE,8.189534804,0.81481,2.18,0,0.000837,TRUE,6.708458502,2,7.448996653,1.047279097,2.24,0.084852814,1.45E-05,FALSE,0,TRUE,TRUE,-0.15,-0.1
21,values_added_-0.15_-0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.96296,2.57,0,0,TRUE,7.72121755,0.85185,2.2,0,0.00144,TRUE,6.251602517,2,6.986410034,1.039174755,2.385,0.261629509,1.45E-05,FALSE,0,TRUE,TRUE,-0.15,-0.05
21,values_added_-0.15_0,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.41642,-1.09,0.335,0.704,FALSE,-0.166145802,-0.59259,-1.7,0.0187,0.112,TRUE,-1.616329361,1,-0.891237581,1.025434629,-1.395,0.431335137,0.03804341,FALSE,0,FALSE,FALSE,-0.15,0
21,values_added_-0.15_0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.98148,-2.66,0,0,TRUE,-7.991610382,-0.96296,-2.47,0,0,TRUE,-7.420781069,2,-7.706195726,0.403637278,-2.565,0.134350288,1.45E-05,FALSE,0,TRUE,TRUE,-0.15,0.05
21,values_added_-0.15_0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.96296,-2.6,0,0,TRUE,-7.811348494,-0.94444,-2.56,0,0,TRUE,-7.691173902,2,-7.751261198,0.084976269,-2.58,0.028284271,1.45E-05,FALSE,0,TRUE,TRUE,-0.15,0.1
21,values_added_-0.15_0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.85185,-2.28,0.00195,0.00192,TRUE,-6.194073199,-0.88889,-2.39,0,0.00117,TRUE,-7.00703579,2,-6.600554494,0.574851362,-2.335,0.077781746,2.73E-05,FALSE,0,TRUE,TRUE,-0.15,0.15
21,values_added_-0.15_0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.87037,-2.33,0,0,TRUE,-7.000169997,-0.88889,-2.44,0,0,TRUE,-7.330650125,2,-7.165410061,0.23368474,-2.385,0.077781746,1.45E-05,FALSE,0,TRUE,TRUE,-0.15,0.2
21,values_added_-0.1_-0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.83333,2.19,0,0.000459,TRUE,7.310630219,0.92593,2.47,0,0,TRUE,7.420781069,2,7.365705644,0.077888413,2.33,0.197989899,1.45E-05,FALSE,0,TRUE,TRUE,-0.1,-0.2
21,values_added_-0.1_-0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.88889,2.45,0,0,TRUE,7.360693773,0.96296,2.55,0,0,TRUE,7.661130254,2,7.510912014,0.212440673,2.5,0.070710678,1.45E-05,FALSE,0,TRUE,TRUE,-0.1,-0.15
21,values_added_-0.1_-0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.90741,2.4,0,0,TRUE,7.210475533,0.7963,2.05,0.00166,0.001,TRUE,6.15,2,6.680237766,0.749869441,2.225,0.247487373,2.35E-05,FALSE,0,TRUE,TRUE,-0.1,-0.1
